Year,Site,Transect_ID,Treatment,Timepoint,Location_m,Litter_cm,Veg_Height_cm
2024,PL,PL_B_T4,Burn,Before,5,8,17
2024,PL,PL_B_T4,Burn,Before,10,6.5,15
2024,PL,PL_B_T4,Burn,Before,15,9,16.5
2024,PL,PL_B_T4,Burn,Before,20,2,12.5
2024,PL,PL_B_T4,Burn,Before,25,3,18.5
2024,PL,PL_B_T4,Burn,Before,30,2,12.5
2024,PL,PL_B_T4,Burn,Before,35,1,17.5
2024,PL,PL_B_T4,Burn,Before,40,1,10.5
2024,PL,PL_B_T4,Burn,Before,45,1.5,21
2024,PL,PL_B_T4,Burn,Before,50,3.5,12.5
2024,PL,PL_B_T5,Burn,Before,5,3,12.5
2024,PL,PL_B_T5,Burn,Before,10,2,15
2024,PL,PL_B_T5,Burn,Before,15,2,13.5
2024,PL,PL_B_T5,Burn,Before,20,5,23.5
2024,PL,PL_B_T5,Burn,Before,25,6,15.5
2024,PL,PL_B_T5,Burn,Before,30,1,8
2024,PL,PL_B_T5,Burn,Before,35,3,14.5
2024,PL,PL_B_T5,Burn,Before,40,1,10.5
2024,PL,PL_B_T5,Burn,Before,45,6,11.5
2024,PL,PL_B_T5,Burn,Before,50,8,19
2024,PL,PL_C_T1,Control,Before,5,1,8
2024,PL,PL_C_T1,Control,Before,10,1,12
2024,PL,PL_C_T1,Control,Before,15,1,9
2024,PL,PL_C_T1,Control,Before,20,3,12.5
2024,PL,PL_C_T1,Control,Before,25,1.5,9.5
2024,PL,PL_C_T1,Control,Before,30,3,18
2024,PL,PL_C_T1,Control,Before,35,2.5,29
2024,PL,PL_C_T1,Control,Before,40,0.5,8.5
2024,PL,PL_C_T1,Control,Before,45,4,18
2024,PL,PL_C_T1,Control,Before,50,2,21
2024,PL,PL_C_T2,Control,Before,5,1,18.5
2024,PL,PL_C_T2,Control,Before,10,5,20
2024,PL,PL_C_T2,Control,Before,15,1.5,11.5
2024,PL,PL_C_T2,Control,Before,20,4.5,20
2024,PL,PL_C_T2,Control,Before,25,1,7.5
2024,PL,PL_C_T2,Control,Before,30,2.5,10.5
2024,PL,PL_C_T2,Control,Before,35,4.5,13
2024,PL,PL_C_T2,Control,Before,40,3.5,18
2024,PL,PL_C_T2,Control,Before,45,2.5,16.5
2024,PL,PL_C_T2,Control,Before,50,3,12
2024,WR13,WR13_B_T1,Burn,Before,5,1.5,14.5
2024,WR13,WR13_B_T1,Burn,Before,10,4.5,14.5
2024,WR13,WR13_B_T1,Burn,Before,15,0.5,16.5
2024,WR13,WR13_B_T1,Burn,Before,20,4,36
2024,WR13,WR13_B_T1,Burn,Before,25,3,17.5
2024,WR13,WR13_B_T1,Burn,Before,30,3.5,35
2024,WR13,WR13_B_T1,Burn,Before,35,4,12
2024,WR13,WR13_B_T1,Burn,Before,40,3,21.5
2024,WR13,WR13_B_T1,Burn,Before,45,1.5,14
2024,WR13,WR13_B_T1,Burn,Before,50,2,19.5
2024,WR13,WR13_B_T2,Burn,Before,5,8,27
2024,WR13,WR13_B_T2,Burn,Before,10,3,31
2024,WR13,WR13_B_T2,Burn,Before,15,4,17
2024,WR13,WR13_B_T2,Burn,Before,20,2.5,34.5
2024,WR13,WR13_B_T2,Burn,Before,25,6,32.5
2024,WR13,WR13_B_T2,Burn,Before,30,1.5,16
2024,WR13,WR13_B_T2,Burn,Before,35,4,25.5
2024,WR13,WR13_B_T2,Burn,Before,40,6,31.5
2024,WR13,WR13_B_T2,Burn,Before,45,5,25.5
2024,WR13,WR13_B_T2,Burn,Before,50,6,42.5
2024,WR13,WR13_B_T3,Burn,Before,5,4,30.5
2024,WR13,WR13_B_T3,Burn,Before,10,6,39
2024,WR13,WR13_B_T3,Burn,Before,15,5,19.5
2024,WR13,WR13_B_T3,Burn,Before,20,3.5,33.5
2024,WR13,WR13_B_T3,Burn,Before,25,5,37
2024,WR13,WR13_B_T3,Burn,Before,30,4.5,19
2024,WR13,WR13_B_T3,Burn,Before,35,9,14.5
2024,WR13,WR13_B_T3,Burn,Before,40,8,17
2024,WR13,WR13_B_T3,Burn,Before,45,5,28
2024,WR13,WR13_B_T3,Burn,Before,50,6,26
2024,WR13,WR13_B_T4,Burn,Before,5,9,32.9
2024,WR13,WR13_B_T4,Burn,Before,10,4,14
2024,WR13,WR13_B_T4,Burn,Before,15,4,13
2024,WR13,WR13_B_T4,Burn,Before,20,4,13
2024,WR13,WR13_B_T4,Burn,Before,25,5.5,24.5
2024,WR13,WR13_B_T4,Burn,Before,30,5.5,37.5
2024,WR13,WR13_B_T4,Burn,Before,35,1,23.5
2024,WR13,WR13_B_T4,Burn,Before,40,5,26
2024,WR13,WR13_B_T4,Burn,Before,45,1,18
2024,WR13,WR13_B_T4,Burn,Before,50,4,12
2024,WR13,WR13_B_T5,Burn,Before,5,2,22.5
2024,WR13,WR13_B_T5,Burn,Before,10,2,9.5
2024,WR13,WR13_B_T5,Burn,Before,15,1.5,25
2024,WR13,WR13_B_T5,Burn,Before,20,3,15
2024,WR13,WR13_B_T5,Burn,Before,25,1.5,4.5
2024,WR13,WR13_B_T5,Burn,Before,30,5.5,24.5
2024,WR13,WR13_B_T5,Burn,Before,35,2,13.5
2024,WR13,WR13_B_T5,Burn,Before,40,0,4
2024,WR13,WR13_B_T5,Burn,Before,45,3.5,19.5
2024,WR13,WR13_B_T5,Burn,Before,50,5,27
2024,WR13,WR13_C_T1,Control,Before,5,2,30
2024,WR13,WR13_C_T1,Control,Before,10,5.5,24.5
2024,WR13,WR13_C_T1,Control,Before,15,4,24
2024,WR13,WR13_C_T1,Control,Before,20,8,29.5
2024,WR13,WR13_C_T1,Control,Before,25,3,23.5
2024,WR13,WR13_C_T1,Control,Before,30,2.5,9
2024,WR13,WR13_C_T1,Control,Before,35,5.5,5.5
2024,WR13,WR13_C_T1,Control,Before,40,2.5,21.5
2024,WR13,WR13_C_T1,Control,Before,45,2,25
2024,WR13,WR13_C_T1,Control,Before,50,5,7
2024,WR13,WR13_C_T2,Control,Before,5,6.5,32.5
2024,WR13,WR13_C_T2,Control,Before,10,3,32
2024,WR13,WR13_C_T2,Control,Before,15,2.5,22.5
2024,WR13,WR13_C_T2,Control,Before,20,2.5,25
2024,WR13,WR13_C_T2,Control,Before,25,5,22
2024,WR13,WR13_C_T2,Control,Before,30,4,17
2024,WR13,WR13_C_T2,Control,Before,35,2.5,18
2024,WR13,WR13_C_T2,Control,Before,40,2,17
2024,WR13,WR13_C_T2,Control,Before,45,3,14
2024,WR13,WR13_C_T2,Control,Before,50,1,10
2024,WR13,WR13_C_T3,Control,Before,5,7,33.5
2024,WR13,WR13_C_T3,Control,Before,10,4,9
2024,WR13,WR13_C_T3,Control,Before,15,1.5,12
2024,WR13,WR13_C_T3,Control,Before,20,3,14
2024,WR13,WR13_C_T3,Control,Before,25,0.5,11.5
2024,WR13,WR13_C_T3,Control,Before,30,2.5,17
2024,WR13,WR13_C_T3,Control,Before,35,1.5,27.5
2024,WR13,WR13_C_T3,Control,Before,40,0,0
2024,WR13,WR13_C_T3,Control,Before,45,2,15
2024,WR13,WR13_C_T3,Control,Before,50,8,17
2024,WR13,WR13_C_T4,Control,Before,5,7,27.5
2024,WR13,WR13_C_T4,Control,Before,10,7,9
2024,WR13,WR13_C_T4,Control,Before,15,1.5,32.5
2024,WR13,WR13_C_T4,Control,Before,20,4.5,15.5
2024,WR13,WR13_C_T4,Control,Before,25,0.5,14.5
2024,WR13,WR13_C_T4,Control,Before,30,1,12
2024,WR13,WR13_C_T4,Control,Before,35,3,11
2024,WR13,WR13_C_T4,Control,Before,40,2,43.5
2024,WR13,WR13_C_T4,Control,Before,45,1,30
2024,WR13,WR13_C_T4,Control,Before,50,1,26.5
2024,WR13,WR13_C_T5,Control,Before,5,0.5,27
2024,WR13,WR13_C_T5,Control,Before,10,3,15
2024,WR13,WR13_C_T5,Control,Before,15,1,6
2024,WR13,WR13_C_T5,Control,Before,20,4.5,20.5
2024,WR13,WR13_C_T5,Control,Before,25,3,23.5
2024,WR13,WR13_C_T5,Control,Before,30,1.5,25
2024,WR13,WR13_C_T5,Control,Before,35,5.5,41.5
2024,WR13,WR13_C_T5,Control,Before,40,2,17
2024,WR13,WR13_C_T5,Control,Before,45,6,22
2024,WR13,WR13_C_T5,Control,Before,50,2.5,18.5
2024,CSR,CSR_B_T1,Burn,After,5,0,NA
2024,CSR,CSR_B_T1,Burn,After,10,0,NA
2024,CSR,CSR_B_T1,Burn,After,15,0,NA
2024,CSR,CSR_B_T1,Burn,After,20,0,NA
2024,CSR,CSR_B_T1,Burn,After,25,0,NA
2024,CSR,CSR_B_T1,Burn,After,30,0.5,NA
2024,CSR,CSR_B_T1,Burn,After,35,0.5,NA
2024,CSR,CSR_B_T1,Burn,After,40,0,NA
2024,CSR,CSR_B_T1,Burn,After,45,0,NA
2024,CSR,CSR_B_T1,Burn,After,50,1,NA
2024,CSR,CSR_B_T2,Burn,After,5,0.5,NA
2024,CSR,CSR_B_T2,Burn,After,10,0,NA
2024,CSR,CSR_B_T2,Burn,After,15,1,NA
2024,CSR,CSR_B_T2,Burn,After,20,1,NA
2024,CSR,CSR_B_T2,Burn,After,25,0,NA
2024,CSR,CSR_B_T2,Burn,After,30,0,NA
2024,CSR,CSR_B_T2,Burn,After,35,0,NA
2024,CSR,CSR_B_T2,Burn,After,40,1,NA
2024,CSR,CSR_B_T2,Burn,After,45,0,NA
2024,CSR,CSR_B_T2,Burn,After,50,0,NA
2024,CSR,CSR_B_T3,Burn,After,5,0.5,NA
2024,CSR,CSR_B_T3,Burn,After,10,0,NA
2024,CSR,CSR_B_T3,Burn,After,15,0,NA
2024,CSR,CSR_B_T3,Burn,After,20,0,NA
2024,CSR,CSR_B_T3,Burn,After,25,0,NA
2024,CSR,CSR_B_T3,Burn,After,30,0.5,NA
2024,CSR,CSR_B_T3,Burn,After,35,0.5,NA
2024,CSR,CSR_B_T3,Burn,After,40,0,NA
2024,CSR,CSR_B_T3,Burn,After,45,1,NA
2024,CSR,CSR_B_T3,Burn,After,50,0.5,NA
2024,CSR,CSR_B_T4,Burn,After,5,0.5,NA
2024,CSR,CSR_B_T4,Burn,After,10,0,NA
2024,CSR,CSR_B_T4,Burn,After,15,0,NA
2024,CSR,CSR_B_T4,Burn,After,20,0.5,NA
2024,CSR,CSR_B_T4,Burn,After,25,0.5,NA
2024,CSR,CSR_B_T4,Burn,After,30,0.5,NA
2024,CSR,CSR_B_T4,Burn,After,35,0,NA
2024,CSR,CSR_B_T4,Burn,After,40,0,NA
2024,CSR,CSR_B_T4,Burn,After,45,0.5,NA
2024,CSR,CSR_B_T4,Burn,After,50,0,NA
2024,CSR,CSR_B_T5,Burn,After,5,0,NA
2024,CSR,CSR_B_T5,Burn,After,10,0.5,NA
2024,CSR,CSR_B_T5,Burn,After,15,0,NA
2024,CSR,CSR_B_T5,Burn,After,20,0,NA
2024,CSR,CSR_B_T5,Burn,After,25,0,NA
2024,CSR,CSR_B_T5,Burn,After,30,0,NA
2024,CSR,CSR_B_T5,Burn,After,35,0,NA
2024,CSR,CSR_B_T5,Burn,After,40,0,NA
2024,CSR,CSR_B_T5,Burn,After,45,0,NA
2024,CSR,CSR_B_T5,Burn,After,50,0,NA
2024,CSR,CSR_C_T1,Control,After,5,1.5,NA
2024,CSR,CSR_C_T1,Control,After,10,0.5,NA
2024,CSR,CSR_C_T1,Control,After,15,1.5,NA
2024,CSR,CSR_C_T1,Control,After,20,1,NA
2024,CSR,CSR_C_T1,Control,After,25,1.5,NA
2024,CSR,CSR_C_T1,Control,After,30,1.5,NA
2024,CSR,CSR_C_T1,Control,After,35,2,NA
2024,CSR,CSR_C_T1,Control,After,40,2.5,NA
2024,CSR,CSR_C_T1,Control,After,45,2,NA
2024,CSR,CSR_C_T1,Control,After,50,2.5,NA
2024,CSR,CSR_C_T2,Control,After,5,1.5,NA
2024,CSR,CSR_C_T2,Control,After,10,1,NA
2024,CSR,CSR_C_T2,Control,After,15,0.5,NA
2024,CSR,CSR_C_T2,Control,After,20,2.5,NA
2024,CSR,CSR_C_T2,Control,After,25,0.5,NA
2024,CSR,CSR_C_T2,Control,After,30,1,NA
2024,CSR,CSR_C_T2,Control,After,35,2,NA
2024,CSR,CSR_C_T2,Control,After,40,1.5,NA
2024,CSR,CSR_C_T2,Control,After,45,2,NA
2024,CSR,CSR_C_T2,Control,After,50,0,NA
2024,CSR,CSR_C_T3,Control,After,5,0,NA
2024,CSR,CSR_C_T3,Control,After,10,0,NA
2024,CSR,CSR_C_T3,Control,After,15,0.5,NA
2024,CSR,CSR_C_T3,Control,After,20,0.5,NA
2024,CSR,CSR_C_T3,Control,After,25,0.5,NA
2024,CSR,CSR_C_T3,Control,After,30,2,NA
2024,CSR,CSR_C_T3,Control,After,35,1.5,NA
2024,CSR,CSR_C_T3,Control,After,40,1,NA
2024,CSR,CSR_C_T3,Control,After,45,1.5,NA
2024,CSR,CSR_C_T3,Control,After,50,1,NA
2024,CSR,CSR_C_T4,Control,After,5,1,NA
2024,CSR,CSR_C_T4,Control,After,10,0.5,NA
2024,CSR,CSR_C_T4,Control,After,15,2.5,NA
2024,CSR,CSR_C_T4,Control,After,20,2,NA
2024,CSR,CSR_C_T4,Control,After,25,1.5,NA
2024,CSR,CSR_C_T4,Control,After,30,2,NA
2024,CSR,CSR_C_T4,Control,After,35,1,NA
2024,CSR,CSR_C_T4,Control,After,40,2,NA
2024,CSR,CSR_C_T4,Control,After,45,3.5,NA
2024,CSR,CSR_C_T4,Control,After,50,1.5,NA
2024,CSR,CSR_C_T5,Control,After,5,1.5,NA
2024,CSR,CSR_C_T5,Control,After,10,3,NA
2024,CSR,CSR_C_T5,Control,After,15,2,NA
2024,CSR,CSR_C_T5,Control,After,20,1,NA
2024,CSR,CSR_C_T5,Control,After,25,0.5,NA
2024,CSR,CSR_C_T5,Control,After,30,1.5,NA
2024,CSR,CSR_C_T5,Control,After,35,1.5,NA
2024,CSR,CSR_C_T5,Control,After,40,2.5,NA
2024,CSR,CSR_C_T5,Control,After,45,1.5,NA
2024,CSR,CSR_C_T5,Control,After,50,1,NA
2024,TKR,TKR_B_T1,Burn,After,5,0,NA
2024,TKR,TKR_B_T1,Burn,After,10,0,NA
2024,TKR,TKR_B_T1,Burn,After,15,0,NA
2024,TKR,TKR_B_T1,Burn,After,20,1,NA
2024,TKR,TKR_B_T1,Burn,After,25,0.5,NA
2024,TKR,TKR_B_T1,Burn,After,30,0.5,NA
2024,TKR,TKR_B_T1,Burn,After,35,0,NA
2024,TKR,TKR_B_T1,Burn,After,40,0.5,NA
2024,TKR,TKR_B_T1,Burn,After,45,0,NA
2024,TKR,TKR_B_T1,Burn,After,50,1,NA
2024,TKR,TKR_B_T2,Burn,After,5,0,NA
2024,TKR,TKR_B_T2,Burn,After,10,0,NA
2024,TKR,TKR_B_T2,Burn,After,15,0.5,NA
2024,TKR,TKR_B_T2,Burn,After,20,0,NA
2024,TKR,TKR_B_T2,Burn,After,25,0.5,NA
2024,TKR,TKR_B_T2,Burn,After,30,0,NA
2024,TKR,TKR_B_T2,Burn,After,35,1,NA
2024,TKR,TKR_B_T2,Burn,After,40,0,NA
2024,TKR,TKR_B_T2,Burn,After,45,0,NA
2024,TKR,TKR_B_T2,Burn,After,50,0,NA
2024,TKR,TKR_B_T3,Burn,After,5,1.5,NA
2024,TKR,TKR_B_T3,Burn,After,10,0,NA
2024,TKR,TKR_B_T3,Burn,After,15,0,NA
2024,TKR,TKR_B_T3,Burn,After,20,0,NA
2024,TKR,TKR_B_T3,Burn,After,25,0.5,NA
2024,TKR,TKR_B_T3,Burn,After,30,0.5,NA
2024,TKR,TKR_B_T3,Burn,After,35,0.5,NA
2024,TKR,TKR_B_T3,Burn,After,40,0,NA
2024,TKR,TKR_B_T3,Burn,After,45,0,NA
2024,TKR,TKR_B_T3,Burn,After,50,0.5,NA
2024,TKR,TKR_B_T4,Burn,After,5,0.5,NA
2024,TKR,TKR_B_T4,Burn,After,10,0,NA
2024,TKR,TKR_B_T4,Burn,After,15,0,NA
2024,TKR,TKR_B_T4,Burn,After,20,0.5,NA
2024,TKR,TKR_B_T4,Burn,After,25,0,NA
2024,TKR,TKR_B_T4,Burn,After,30,0.5,NA
2024,TKR,TKR_B_T4,Burn,After,35,0.5,NA
2024,TKR,TKR_B_T4,Burn,After,40,0,NA
2024,TKR,TKR_B_T4,Burn,After,45,0.5,NA
2024,TKR,TKR_B_T4,Burn,After,50,1,NA
2024,TKR,TKR_B_T5,Burn,After,5,0,NA
2024,TKR,TKR_B_T5,Burn,After,10,0.5,NA
2024,TKR,TKR_B_T5,Burn,After,15,0.5,NA
2024,TKR,TKR_B_T5,Burn,After,20,1,NA
2024,TKR,TKR_B_T5,Burn,After,25,0.5,NA
2024,TKR,TKR_B_T5,Burn,After,30,0.5,NA
2024,TKR,TKR_B_T5,Burn,After,35,0,NA
2024,TKR,TKR_B_T5,Burn,After,40,0.5,NA
2024,TKR,TKR_B_T5,Burn,After,45,0,NA
2024,TKR,TKR_B_T5,Burn,After,50,0,NA
2024,TKR,TKR_C_T1,Control,After,5,3,NA
2024,TKR,TKR_C_T1,Control,After,10,3,NA
2024,TKR,TKR_C_T1,Control,After,15,1.5,NA
2024,TKR,TKR_C_T1,Control,After,20,1,NA
2024,TKR,TKR_C_T1,Control,After,25,2,NA
2024,TKR,TKR_C_T1,Control,After,30,2.5,NA
2024,TKR,TKR_C_T1,Control,After,35,3,NA
2024,TKR,TKR_C_T1,Control,After,40,6,NA
2024,TKR,TKR_C_T1,Control,After,45,1,NA
2024,TKR,TKR_C_T1,Control,After,50,2,NA
2024,TKR,TKR_C_T2,Control,After,5,0.5,NA
2024,TKR,TKR_C_T2,Control,After,10,0.5,NA
2024,TKR,TKR_C_T2,Control,After,15,0,NA
2024,TKR,TKR_C_T2,Control,After,20,1.5,NA
2024,TKR,TKR_C_T2,Control,After,25,2,NA
2024,TKR,TKR_C_T2,Control,After,30,1,NA
2024,TKR,TKR_C_T2,Control,After,35,4,NA
2024,TKR,TKR_C_T2,Control,After,40,0.5,NA
2024,TKR,TKR_C_T2,Control,After,45,0.5,NA
2024,TKR,TKR_C_T2,Control,After,50,1.5,NA
2024,TKR,TKR_C_T3,Control,After,5,2.5,NA
2024,TKR,TKR_C_T3,Control,After,10,6,NA
2024,TKR,TKR_C_T3,Control,After,15,1.5,NA
2024,TKR,TKR_C_T3,Control,After,20,0,NA
2024,TKR,TKR_C_T3,Control,After,25,0,NA
2024,TKR,TKR_C_T3,Control,After,30,2,NA
2024,TKR,TKR_C_T3,Control,After,35,0,NA
2024,TKR,TKR_C_T3,Control,After,40,2.5,NA
2024,TKR,TKR_C_T3,Control,After,45,0.5,NA
2024,TKR,TKR_C_T3,Control,After,50,0.5,NA
2024,TKR,TKR_C_T4,Control,After,5,1.5,NA
2024,TKR,TKR_C_T4,Control,After,10,5,NA
2024,TKR,TKR_C_T4,Control,After,15,2.5,NA
2024,TKR,TKR_C_T4,Control,After,20,1,NA
2024,TKR,TKR_C_T4,Control,After,25,1,NA
2024,TKR,TKR_C_T4,Control,After,30,4.5,NA
2024,TKR,TKR_C_T4,Control,After,35,0,NA
2024,TKR,TKR_C_T4,Control,After,40,0.5,NA
2024,TKR,TKR_C_T4,Control,After,45,0.5,NA
2024,TKR,TKR_C_T4,Control,After,50,1,NA
2024,TKR,TKR_C_T5,Control,After,5,2.5,NA
2024,TKR,TKR_C_T5,Control,After,10,1,NA
2024,TKR,TKR_C_T5,Control,After,15,0.5,NA
2024,TKR,TKR_C_T5,Control,After,20,1.5,NA
2024,TKR,TKR_C_T5,Control,After,25,0.5,NA
2024,TKR,TKR_C_T5,Control,After,30,0.5,NA
2024,TKR,TKR_C_T5,Control,After,35,1.5,NA
2024,TKR,TKR_C_T5,Control,After,40,0.5,NA
2024,TKR,TKR_C_T5,Control,After,45,1.5,NA
2024,TKR,TKR_C_T5,Control,After,50,1,NA
2024,MF,MF_B_T1,Burn,After,5,0,NA
2024,MF,MF_B_T1,Burn,After,10,2,NA
2024,MF,MF_B_T1,Burn,After,15,0,NA
2024,MF,MF_B_T1,Burn,After,20,0.5,NA
2024,MF,MF_B_T1,Burn,After,25,0.5,NA
2024,MF,MF_B_T1,Burn,After,30,0.5,NA
2024,MF,MF_B_T1,Burn,After,35,2,NA
2024,MF,MF_B_T1,Burn,After,40,0.5,NA
2024,MF,MF_B_T1,Burn,After,45,0,NA
2024,MF,MF_B_T1,Burn,After,50,1,NA
2024,MF,MF_B_T2,Burn,After,5,3,NA
2024,MF,MF_B_T2,Burn,After,10,0.5,NA
2024,MF,MF_B_T2,Burn,After,15,1,NA
2024,MF,MF_B_T2,Burn,After,20,0.5,NA
2024,MF,MF_B_T2,Burn,After,25,1,NA
2024,MF,MF_B_T2,Burn,After,30,1,NA
2024,MF,MF_B_T2,Burn,After,35,0,NA
2024,MF,MF_B_T2,Burn,After,40,0.5,NA
2024,MF,MF_B_T2,Burn,After,45,0,NA
2024,MF,MF_B_T2,Burn,After,50,0.5,NA
2024,MF,MF_B_T3,Burn,After,5,1.5,NA
2024,MF,MF_B_T3,Burn,After,10,1.5,NA
2024,MF,MF_B_T3,Burn,After,15,0.5,NA
2024,MF,MF_B_T3,Burn,After,20,1,NA
2024,MF,MF_B_T3,Burn,After,25,0,NA
2024,MF,MF_B_T3,Burn,After,30,1,NA
2024,MF,MF_B_T3,Burn,After,35,1,NA
2024,MF,MF_B_T3,Burn,After,40,1,NA
2024,MF,MF_B_T3,Burn,After,45,2,NA
2024,MF,MF_B_T3,Burn,After,50,0,NA
2024,MF,MF_B_T4,Burn,After,5,2,NA
2024,MF,MF_B_T4,Burn,After,10,1.5,NA
2024,MF,MF_B_T4,Burn,After,15,0.5,NA
2024,MF,MF_B_T4,Burn,After,20,0,NA
2024,MF,MF_B_T4,Burn,After,25,0.5,NA
2024,MF,MF_B_T4,Burn,After,30,0.5,NA
2024,MF,MF_B_T4,Burn,After,35,0.5,NA
2024,MF,MF_B_T4,Burn,After,40,0,NA
2024,MF,MF_B_T4,Burn,After,45,0,NA
2024,MF,MF_B_T4,Burn,After,50,1,NA
2024,MF,MF_B_T5,Burn,After,5,0,NA
2024,MF,MF_B_T5,Burn,After,10,1,NA
2024,MF,MF_B_T5,Burn,After,15,0,NA
2024,MF,MF_B_T5,Burn,After,20,0.5,NA
2024,MF,MF_B_T5,Burn,After,25,0.5,NA
2024,MF,MF_B_T5,Burn,After,30,0,NA
2024,MF,MF_B_T5,Burn,After,35,1,NA
2024,MF,MF_B_T5,Burn,After,40,1,NA
2024,MF,MF_B_T5,Burn,After,45,0,NA
2024,MF,MF_B_T5,Burn,After,50,0.5,NA
2024,MF,MF_C_T1,Control,After,5,2,NA
2024,MF,MF_C_T1,Control,After,10,1,NA
2024,MF,MF_C_T1,Control,After,15,1.5,NA
2024,MF,MF_C_T1,Control,After,20,2,NA
2024,MF,MF_C_T1,Control,After,25,1,NA
2024,MF,MF_C_T1,Control,After,30,0,NA
2024,MF,MF_C_T1,Control,After,35,0,NA
2024,MF,MF_C_T1,Control,After,40,1.5,NA
2024,MF,MF_C_T1,Control,After,45,1.5,NA
2024,MF,MF_C_T1,Control,After,50,1,NA
2024,MF,MF_C_T2,Control,After,5,1,NA
2024,MF,MF_C_T2,Control,After,10,0,NA
2024,MF,MF_C_T2,Control,After,15,0.5,NA
2024,MF,MF_C_T2,Control,After,20,1,NA
2024,MF,MF_C_T2,Control,After,25,1.5,NA
2024,MF,MF_C_T2,Control,After,30,1,NA
2024,MF,MF_C_T2,Control,After,35,1.5,NA
2024,MF,MF_C_T2,Control,After,40,1.5,NA
2024,MF,MF_C_T2,Control,After,45,1,NA
2024,MF,MF_C_T2,Control,After,50,1,NA
2024,MF,MF_C_T3,Control,After,5,2,NA
2024,MF,MF_C_T3,Control,After,10,0.5,NA
2024,MF,MF_C_T3,Control,After,15,0.5,NA
2024,MF,MF_C_T3,Control,After,20,1,NA
2024,MF,MF_C_T3,Control,After,25,0.5,NA
2024,MF,MF_C_T3,Control,After,30,4.5,NA
2024,MF,MF_C_T3,Control,After,35,0.5,NA
2024,MF,MF_C_T3,Control,After,40,1.5,NA
2024,MF,MF_C_T3,Control,After,45,2,NA
2024,MF,MF_C_T3,Control,After,50,0,NA
2024,MF,MF_C_T4,Control,After,5,1,NA
2024,MF,MF_C_T4,Control,After,10,0,NA
2024,MF,MF_C_T4,Control,After,15,0,NA
2024,MF,MF_C_T4,Control,After,20,1.5,NA
2024,MF,MF_C_T4,Control,After,25,1,NA
2024,MF,MF_C_T4,Control,After,30,0.5,NA
2024,MF,MF_C_T4,Control,After,35,1.5,NA
2024,MF,MF_C_T4,Control,After,40,2.5,NA
2024,MF,MF_C_T4,Control,After,45,1.5,NA
2024,MF,MF_C_T4,Control,After,50,1,NA
2024,MF,MF_C_T5,Control,After,5,0,NA
2024,MF,MF_C_T5,Control,After,10,0.5,NA
2024,MF,MF_C_T5,Control,After,15,2,NA
2024,MF,MF_C_T5,Control,After,20,1.5,NA
2024,MF,MF_C_T5,Control,After,25,0.5,NA
2024,MF,MF_C_T5,Control,After,30,1,NA
2024,MF,MF_C_T5,Control,After,35,2,NA
2024,MF,MF_C_T5,Control,After,40,2.5,NA
